input	group	bin_idx_orig	bin_name	modeled_in_input	in_modeled_union	signal
scOpen	pos	619601	chr12:101759000-101760000	0	1	0
scOpen	pos	619615	chr12:101773000-101774000	1	1	13626.7
scOpen	pos	619672	chr12:101830000-101831000	1	1	14470
scOpen	pos	619673	chr12:101831000-101832000	1	1	22305.3
scOpen	pos	620658	chr12:102816000-102817000	0	0	0
scOpen	pos	620659	chr12:102817000-102818000	0	1	0
scOpen	pos	620725	chr12:102883000-102884000	1	1	24190.7
scOpen	pos	620790	chr12:102948000-102949000	0	0	0
scOpen	pos	620791	chr12:102949000-102950000	0	0	0
scOpen	pos	621417	chr12:103575000-103576000	1	1	14152.2
scOpen	pos	621474	chr12:103632000-103633000	0	1	0
scOpen	pos	621613	chr12:103771000-103772000	0	0	0
scOpen	pos	621951	chr12:104109000-104110000	1	1	26939.4
scOpen	pos	622200	chr12:104358000-104359000	0	1	0
scOpen	pos	622632	chr12:104790000-104791000	1	1	36997
scOpen	pos	623262	chr12:105420000-105421000	0	0	0
scOpen	pos	623547	chr12:105705000-105706000	0	0	0
scOpen	pos	624066	chr12:106224000-106225000	0	1	0
scOpen	pos	624199	chr12:106357000-106358000	1	1	48665.8
scOpen	pos	624934	chr12:107092000-107093000	1	1	34716.2
scOpen	pos	625244	chr12:107402000-107403000	1	1	13473.3
scOpen	pos	625247	chr12:107405000-107406000	0	0	0
scOpen	pos	625449	chr12:107607000-107608000	1	1	52909.9
scOpen	pos	625452	chr12:107610000-107611000	0	1	0
scOpen	pos	625513	chr12:107671000-107672000	0	1	0
scOpen	pos	625727	chr12:107885000-107886000	0	0	0
scOpen	pos	625754	chr12:107912000-107913000	1	1	45696
scOpen	pos	625755	chr12:107913000-107914000	1	1	11635.6
scOpen	pos	625760	chr12:107918000-107919000	1	1	23391
scOpen	pos	625834	chr12:107992000-107993000	0	1	0
scOpen	pos	625835	chr12:107993000-107994000	1	1	18247.6
scOpen	pos	626337	chr12:108495000-108496000	0	1	0
scOpen	pos	626353	chr12:108511000-108512000	1	1	14322.5
scOpen	pos	626354	chr12:108512000-108513000	1	1	8911.53
scOpen	pos	626405	chr12:108563000-108564000	0	1	0
scOpen	pos	626573	chr12:108731000-108732000	1	1	106637
scOpen	pos	626645	chr12:108803000-108804000	0	1	0
scOpen	pos	626935	chr12:109093000-109094000	1	1	12464.2
scOpen	pos	627106	chr12:109264000-109265000	1	1	30924.4
scOpen	pos	627235	chr12:109393000-109394000	0	1	0
scOpen	pos	627236	chr12:109394000-109395000	0	0	0
scOpen	pos	627274	chr12:109432000-109433000	1	1	16935
scOpen	pos	627275	chr12:109433000-109434000	1	1	9405.6
scOpen	pos	627276	chr12:109434000-109435000	0	1	0
scOpen	pos	627439	chr12:109597000-109598000	1	1	11383.1
scOpen	pos	627440	chr12:109598000-109599000	1	1	21639.2
scOpen	pos	627617	chr12:109775000-109776000	0	1	0
scOpen	pos	627647	chr12:109805000-109806000	1	1	12706.8
scOpen	pos	627687	chr12:109845000-109846000	0	1	0
scOpen	pos	627752	chr12:109910000-109911000	0	1	0
scOpen	pos	627753	chr12:109911000-109912000	1	1	26806.4
scOpen	pos	627769	chr12:109927000-109928000	1	1	12215
scOpen	pos	628197	chr12:110355000-110356000	1	1	15919.3
scOpen	pos	628273	chr12:110431000-110432000	1	1	29456.8
scOpen	pos	628292	chr12:110450000-110451000	1	1	45000.3
scOpen	pos	628311	chr12:110469000-110470000	1	1	29540.2
scOpen	pos	628540	chr12:110698000-110699000	0	0	0
scOpen	pos	628668	chr12:110826000-110827000	0	1	0
scOpen	pos	628669	chr12:110827000-110828000	1	1	26780.3
scOpen	pos	628730	chr12:110888000-110889000	1	1	13620.4
scOpen	pos	628736	chr12:110894000-110895000	0	0	0
scOpen	pos	628866	chr12:111024000-111025000	1	1	11424.9
scOpen	pos	628875	chr12:111033000-111034000	0	1	0
scOpen	pos	629140	chr12:111298000-111299000	0	0	0
scOpen	pos	629141	chr12:111299000-111300000	1	1	14489.8
scOpen	pos	629146	chr12:111304000-111305000	0	0	0
scOpen	pos	629155	chr12:111313000-111314000	0	1	0
scOpen	pos	629156	chr12:111314000-111315000	0	0	0
scOpen	pos	629238	chr12:111396000-111397000	0	1	0
scOpen	pos	629239	chr12:111397000-111398000	0	0	0
scOpen	pos	629371	chr12:111529000-111530000	0	1	0
scOpen	pos	629534	chr12:111692000-111693000	1	1	22243.6
scOpen	pos	629535	chr12:111693000-111694000	0	0	0
scOpen	pos	630229	chr12:112387000-112388000	1	1	34529.4
scOpen	pos	630261	chr12:112419000-112420000	1	1	31451.8
scOpen	pos	630742	chr12:112900000-112901000	0	1	0
scOpen	pos	630834	chr12:112992000-112993000	0	1	0
scOpen	pos	630835	chr12:112993000-112994000	0	1	0
scOpen	pos	630940	chr12:113098000-113099000	1	1	38511.1
scOpen	pos	631016	chr12:113174000-113175000	1	1	15898.4
scOpen	pos	631267	chr12:113425000-113426000	1	1	14013.7
scOpen	pos	631281	chr12:113439000-113440000	1	1	22346.6
scOpen	pos	631303	chr12:113461000-113462000	1	1	7151.3
scOpen	pos	631304	chr12:113462000-113463000	1	1	25721.1
scOpen	pos	631754	chr12:113912000-113913000	1	1	13421
scOpen	pos	631755	chr12:113913000-113914000	1	1	13581
scOpen	pos	631797	chr12:113955000-113956000	1	1	14193.5
scOpen	pos	631808	chr12:113966000-113967000	1	1	10535.1
scOpen	pos	632008	chr12:114166000-114167000	0	1	0
scOpen	pos	632350	chr12:114508000-114509000	0	1	0
scOpen	pos	632504	chr12:114662000-114663000	0	1	0
scOpen	pos	633713	chr12:115871000-115872000	0	1	0
scOpen	pos	633759	chr12:115917000-115918000	0	0	0
scOpen	pos	633840	chr12:115998000-115999000	1	1	30006.9
scOpen	pos	633908	chr12:116066000-116067000	0	1	0
scOpen	pos	634545	chr12:116703000-116704000	1	1	12889
scOpen	pos	634997	chr12:117155000-117156000	0	1	0
scOpen	pos	635054	chr12:117212000-117213000	1	1	10296.4
scOpen	pos	635078	chr12:117236000-117237000	1	1	30232.1
scOpen	pos	635209	chr12:117367000-117368000	0	1	0
scOpen	pos	635315	chr12:117473000-117474000	1	1	12015
scOpen	pos	635429	chr12:117587000-117588000	0	1	0
scOpen	pos	635430	chr12:117588000-117589000	0	0	0
scOpen	pos	635679	chr12:117837000-117838000	1	1	11899.9
scOpen	pos	635692	chr12:117850000-117851000	0	1	0
scOpen	pos	635696	chr12:117854000-117855000	0	1	0
scOpen	pos	635698	chr12:117856000-117857000	0	0	0
scOpen	pos	635699	chr12:117857000-117858000	0	1	0
scOpen	pos	635700	chr12:117858000-117859000	0	0	0
scOpen	pos	635716	chr12:117874000-117875000	0	1	0
scOpen	pos	635717	chr12:117875000-117876000	0	1	0
scOpen	pos	636024	chr12:118182000-118183000	0	1	0
scOpen	pos	636218	chr12:118376000-118377000	1	1	38555.3
scOpen	pos	636219	chr12:118377000-118378000	1	1	7392.3
scOpen	pos	636220	chr12:118378000-118379000	1	1	15788.3
scOpen	pos	636692	chr12:118850000-118851000	0	1	0
scOpen	pos	636957	chr12:119115000-119116000	0	1	0
scOpen	pos	637170	chr12:119328000-119329000	0	0	0
scOpen	pos	637255	chr12:119413000-119414000	0	0	0
scOpen	pos	637286	chr12:119444000-119445000	0	1	0
scOpen	pos	637491	chr12:119649000-119650000	0	1	0
scOpen	pos	638043	chr12:120201000-120202000	1	1	32164.1
scOpen	pos	638107	chr12:120265000-120266000	1	1	56641.5
scOpen	pos	638108	chr12:120266000-120267000	1	1	22334.3
scOpen	pos	638144	chr12:120302000-120303000	1	1	16734.2
scOpen	pos	638209	chr12:120367000-120368000	0	1	0
scOpen	pos	638272	chr12:120430000-120431000	1	1	13811.3
scOpen	pos	638281	chr12:120439000-120440000	1	1	11902.6
scOpen	pos	638282	chr12:120440000-120441000	0	0	0
scOpen	pos	638299	chr12:120457000-120458000	1	1	15293.5
scOpen	pos	638311	chr12:120469000-120470000	1	1	23473.4
scOpen	pos	638425	chr12:120583000-120584000	1	1	22850.4
scOpen	pos	638488	chr12:120646000-120647000	1	1	18014.6
scOpen	pos	638489	chr12:120647000-120648000	1	1	20296.2
scOpen	pos	638491	chr12:120649000-120650000	1	1	36514.7
scOpen	pos	638786	chr12:120944000-120945000	0	1	0
scOpen	pos	638813	chr12:120971000-120972000	0	1	0
scOpen	pos	638814	chr12:120972000-120973000	0	1	0
scOpen	pos	639072	chr12:121230000-121231000	1	1	47321.8
scOpen	pos	639176	chr12:121334000-121335000	0	1	0
scOpen	pos	639177	chr12:121335000-121336000	1	1	26034.9
scOpen	pos	639285	chr12:121443000-121444000	1	1	23949.8
scOpen	pos	639336	chr12:121494000-121495000	1	1	61535.2
scOpen	pos	639341	chr12:121499000-121500000	1	1	14304.8
scOpen	pos	639342	chr12:121500000-121501000	1	1	24830.3
scOpen	pos	639394	chr12:121552000-121553000	0	1	0
scOpen	pos	639466	chr12:121624000-121625000	1	1	14582.1
scOpen	pos	639524	chr12:121682000-121683000	1	1	14193.5
scOpen	pos	639615	chr12:121773000-121774000	1	1	15825.8
scOpen	pos	639618	chr12:121776000-121777000	0	1	0
scOpen	pos	639636	chr12:121794000-121795000	1	1	36688.8
scOpen	pos	639637	chr12:121795000-121796000	1	1	18120.1
scOpen	pos	639654	chr12:121812000-121813000	1	1	47737.7
scOpen	pos	639873	chr12:122031000-122032000	0	1	0
scOpen	pos	639896	chr12:122054000-122055000	1	1	36057.2
scOpen	pos	639973	chr12:122131000-122132000	1	1	26784.3
scOpen	pos	640032	chr12:122190000-122191000	0	0	0
scOpen	pos	640033	chr12:122191000-122192000	1	1	10240
scOpen	pos	640178	chr12:122336000-122337000	0	0	0
scOpen	pos	640594	chr12:122752000-122753000	1	1	56865.7
scOpen	pos	640702	chr12:122860000-122861000	1	1	28212.9
scOpen	pos	640794	chr12:122952000-122953000	0	0	0
scOpen	pos	640905	chr12:123063000-123064000	1	1	14173.1
scOpen	pos	641080	chr12:123238000-123239000	1	1	10403
scOpen	pos	641747	chr12:123905000-123906000	0	1	0
scOpen	pos	641780	chr12:123938000-123939000	0	0	0
scOpen	pos	641781	chr12:123939000-123940000	0	1	0
scOpen	pos	642163	chr12:124321000-124322000	1	1	14481.6
scOpen	pos	642190	chr12:124348000-124349000	0	1	0
scOpen	pos	642606	chr12:124764000-124765000	0	1	0
scOpen	pos	642609	chr12:124767000-124768000	1	1	14045.8
scOpen	pos	642613	chr12:124771000-124772000	1	1	14470
scOpen	pos	642614	chr12:124772000-124773000	1	1	16371.9
scOpen	pos	642834	chr12:124992000-124993000	0	1	0
scOpen	pos	642835	chr12:124993000-124994000	0	1	0
scOpen	pos	643025	chr12:125183000-125184000	1	1	26096.5
scOpen	pos	643079	chr12:125237000-125238000	1	1	15700.7
scOpen	pos	643375	chr12:125533000-125534000	1	1	16316.6
scOpen	pos	643615	chr12:125773000-125774000	0	0	0
scOpen	pos	643911	chr12:126069000-126070000	0	1	0
scOpen	pos	644589	chr12:126747000-126748000	0	1	0
scOpen	pos	644716	chr12:126874000-126875000	0	1	0
scOpen	pos	645122	chr12:127280000-127281000	0	0	0
scOpen	pos	645123	chr12:127281000-127282000	0	0	0
scOpen	pos	645135	chr12:127293000-127294000	0	1	0
scOpen	pos	645223	chr12:127381000-127382000	1	1	45136.5
scOpen	pos	645519	chr12:127677000-127678000	0	0	0
scOpen	pos	646229	chr12:128387000-128388000	0	1	0
scOpen	pos	646230	chr12:128388000-128389000	0	1	0
scOpen	pos	646624	chr12:128782000-128783000	0	0	0
scOpen	pos	647753	chr12:129911000-129912000	0	1	0
scOpen	pos	647855	chr12:130013000-130014000	0	0	0
scOpen	pos	647856	chr12:130014000-130015000	1	1	10197.4
scOpen	pos	647873	chr12:130031000-130032000	0	0	0
scOpen	pos	648123	chr12:130281000-130282000	0	1	0
scOpen	pos	648590	chr12:130748000-130749000	0	0	0
scOpen	pos	648668	chr12:130826000-130827000	1	1	12057.6
scOpen	pos	648758	chr12:130916000-130917000	1	1	20519.7
scOpen	pos	648946	chr12:131104000-131105000	1	1	22528
scOpen	pos	648947	chr12:131105000-131106000	1	1	20403.8
scOpen	pos	648974	chr12:131132000-131133000	0	0	0
scOpen	pos	649296	chr12:131454000-131455000	1	1	9200.3
scOpen	pos	649297	chr12:131455000-131456000	1	1	12761
scOpen	pos	649451	chr12:131609000-131610000	1	1	11838.5
scOpen	pos	650184	chr12:132342000-132343000	1	1	15925.4
scOpen	pos	650255	chr12:132413000-132414000	0	0	0
scOpen	pos	650256	chr12:132414000-132415000	0	0	0
scOpen	pos	650257	chr12:132415000-132416000	1	1	19022.6
scOpen	pos	650361	chr12:132519000-132520000	1	1	13019.8
scOpen	pos	650365	chr12:132523000-132524000	1	1	14104.4
scOpen	pos	650366	chr12:132524000-132525000	0	1	0
scOpen	pos	650403	chr12:132561000-132562000	1	1	37101.1
scOpen	pos	650404	chr12:132562000-132563000	1	1	13806
scOpen	pos	650442	chr12:132600000-132601000	1	1	26856
scOpen	pos	650456	chr12:132614000-132615000	1	1	11387
scOpen	pos	650457	chr12:132615000-132616000	1	1	18742
scOpen	pos	650480	chr12:132638000-132639000	1	1	12015
scOpen	pos	650481	chr12:132639000-132640000	1	1	26209.4
scOpen	pos	650610	chr12:132768000-132769000	1	1	16649.4
scOpen	pos	651023	chr12:133181000-133182000	1	1	18752.1
scOpen	pos	671078	chr13:19960000-19961000	1	1	11773.1
scOpen	pos	671281	chr13:20163000-20164000	1	1	15682.5
scOpen	pos	671613	chr13:20495000-20496000	0	0	0
scOpen	pos	671830	chr13:20712000-20713000	1	1	15079.3
scOpen	pos	672042	chr13:20924000-20925000	1	1	12948.9
scOpen	pos	672043	chr13:20925000-20926000	1	1	12015
scOpen	pos	672415	chr13:21297000-21298000	0	1	0
scOpen	pos	672416	chr13:21298000-21299000	1	1	8209.92
scOpen	pos	672595	chr13:21477000-21478000	1	1	22520.4
scOpen	pos	674205	chr13:23087000-23088000	0	1	0
scOpen	pos	674206	chr13:23088000-23089000	0	0	0
scOpen	pos	674277	chr13:23159000-23160000	0	1	0
scOpen	pos	674859	chr13:23741000-23742000	1	1	13579.2
scOpen	pos	674860	chr13:23742000-23743000	0	0	0
scOpen	pos	675346	chr13:24228000-24229000	0	1	0
scOpen	pos	675347	chr13:24229000-24230000	0	1	0
scOpen	pos	675745	chr13:24627000-24628000	1	1	17708.2
scOpen	pos	675788	chr13:24670000-24671000	1	1	30803.7
scOpen	pos	675789	chr13:24671000-24672000	1	1	10209.5
scOpen	pos	675801	chr13:24683000-24684000	0	1	0
scOpen	pos	675802	chr13:24684000-24685000	1	1	29513.8
scOpen	pos	675812	chr13:24694000-24695000	1	1	21933.7
scOpen	pos	676113	chr13:24995000-24996000	0	1	0
scOpen	pos	676232	chr13:25114000-25115000	0	1	0
scOpen	pos	676405	chr13:25287000-25288000	1	1	45039.6
scOpen	pos	676493	chr13:25375000-25376000	0	1	0
scOpen	pos	676494	chr13:25376000-25377000	0	1	0
scOpen	pos	676692	chr13:25574000-25575000	0	1	0
scOpen	pos	677155	chr13:26037000-26038000	0	1	0
scOpen	pos	677180	chr13:26062000-26063000	0	1	0
scOpen	pos	677181	chr13:26063000-26064000	1	1	11725.9
scOpen	pos	677614	chr13:26496000-26497000	1	1	10661.5
scOpen	pos	677816	chr13:26698000-26699000	1	1	31870.7
scOpen	pos	677817	chr13:26699000-26700000	0	0	0
scOpen	pos	678388	chr13:27270000-27271000	0	1	0
scOpen	pos	678389	chr13:27271000-27272000	0	0	0
scOpen	pos	678457	chr13:27339000-27340000	1	1	12736.9
scOpen	pos	678477	chr13:27359000-27360000	1	1	27806.3
scOpen	pos	678479	chr13:27361000-27362000	0	1	0
scOpen	pos	678480	chr13:27362000-27363000	0	1	0
scOpen	pos	678493	chr13:27375000-27376000	1	1	27170.5
scOpen	pos	678494	chr13:27376000-27377000	0	0	0
scOpen	pos	678599	chr13:27481000-27482000	0	1	0
scOpen	pos	678600	chr13:27482000-27483000	0	0	0
scOpen	pos	678651	chr13:27533000-27534000	0	0	0
scOpen	pos	678944	chr13:27826000-27827000	1	1	14698.5
scOpen	pos	678947	chr13:27829000-27830000	1	1	20384.9
scOpen	pos	678948	chr13:27830000-27831000	0	0	0
scOpen	pos	679071	chr13:27953000-27954000	1	1	14631.4
scOpen	pos	679072	chr13:27954000-27955000	0	0	0
scOpen	pos	680481	chr13:29363000-29364000	0	0	0
scOpen	pos	680573	chr13:29455000-29456000	0	0	0
scOpen	pos	680590	chr13:29472000-29473000	0	0	0
scOpen	pos	680626	chr13:29508000-29509000	1	1	8916.03
scOpen	pos	681232	chr13:30114000-30115000	1	1	43725.9
scOpen	pos	681233	chr13:30115000-30116000	0	1	0
scOpen	pos	681250	chr13:30132000-30133000	1	1	36069.6
scOpen	pos	681797	chr13:30679000-30680000	0	1	0
scOpen	pos	681798	chr13:30680000-30681000	1	1	12655.1
scOpen	pos	681920	chr13:30802000-30803000	1	1	15620.4
scOpen	pos	681921	chr13:30803000-30804000	0	1	0
scOpen	pos	682010	chr13:30892000-30893000	0	1	0
scOpen	pos	682011	chr13:30893000-30894000	0	0	0
scOpen	pos	682097	chr13:30979000-30980000	0	0	0
scOpen	pos	682162	chr13:31044000-31045000	1	1	14715.9
scOpen	pos	682317	chr13:31199000-31200000	1	1	34158.2
scOpen	pos	682318	chr13:31200000-31201000	1	1	44215.1
scOpen	pos	682542	chr13:31424000-31425000	0	1	0
scOpen	pos	682860	chr13:31742000-31743000	0	1	0
scOpen	pos	683137	chr13:32019000-32020000	0	1	0
scOpen	pos	683364	chr13:32246000-32247000	1	1	47406.5
scOpen	pos	683533	chr13:32415000-32416000	0	1	0
scOpen	pos	683768	chr13:32650000-32651000	0	1	0
scOpen	pos	683769	chr13:32651000-32652000	0	1	0
scOpen	pos	684346	chr13:33228000-33229000	0	0	0
scOpen	pos	684660	chr13:33542000-33543000	1	1	34256.3
scOpen	pos	686748	chr13:35630000-35631000	0	1	0
scOpen	pos	686749	chr13:35631000-35632000	1	1	11879.9
scOpen	pos	686838	chr13:35720000-35721000	1	1	16516.8
scOpen	pos	686839	chr13:35721000-35722000	0	0	0
scOpen	pos	687464	chr13:36346000-36347000	1	1	32325.7
scOpen	pos	690263	chr13:39145000-39146000	0	1	0
scOpen	pos	690734	chr13:39616000-39617000	1	1	25347.8
scOpen	pos	691060	chr13:39942000-39943000	1	1	12453.4
scOpen	pos	691061	chr13:39943000-39944000	1	1	20835.1
scOpen	pos	691187	chr13:40069000-40070000	1	1	11413.7
scOpen	pos	692340	chr13:41222000-41223000	0	1	0
scOpen	pos	692576	chr13:41458000-41459000	1	1	46000.5
scOpen	pos	692577	chr13:41459000-41460000	1	1	24666.1
scOpen	pos	694087	chr13:42969000-42970000	1	1	14124.6
scOpen	pos	694088	chr13:42970000-42971000	0	1	0
scOpen	pos	694089	chr13:42971000-42972000	0	0	0
scOpen	pos	696165	chr13:45047000-45048000	1	1	20534.4
scOpen	pos	696429	chr13:45311000-45312000	0	1	0
scOpen	pos	696489	chr13:45371000-45372000	1	1	16132.2
scOpen	pos	696512	chr13:45394000-45395000	0	1	0
scOpen	pos	697244	chr13:46126000-46127000	1	1	15620.4
scOpen	pos	697278	chr13:46160000-46161000	0	1	0
scOpen	pos	697302	chr13:46184000-46185000	1	1	16906.3
scOpen	pos	697407	chr13:46289000-46290000	1	1	10406.7
scOpen	pos	697439	chr13:46321000-46322000	0	0	0
scOpen	pos	698913	chr13:47795000-47796000	0	0	0
scOpen	pos	699155	chr13:48037000-48038000	1	1	42705.2
scOpen	pos	699156	chr13:48038000-48039000	1	1	66988.2
scOpen	pos	699212	chr13:48094000-48095000	0	1	0
scOpen	pos	699213	chr13:48095000-48096000	1	1	14258.2
scOpen	pos	699887	chr13:48769000-48770000	1	1	21237.9
scOpen	pos	700787	chr13:49669000-49670000	1	1	12186.8
scOpen	pos	700788	chr13:49670000-49671000	1	1	14662.3
scOpen	pos	701094	chr13:49976000-49977000	0	1	0
scOpen	pos	701095	chr13:49977000-49978000	1	1	14864.2
scOpen	pos	702243	chr13:51125000-51126000	1	1	23523.5
scOpen	pos	702244	chr13:51126000-51127000	0	1	0
scOpen	pos	702404	chr13:51286000-51287000	0	1	0
scOpen	pos	703014	chr13:51896000-51897000	1	1	51893.8
scOpen	pos	703246	chr13:52128000-52129000	0	1	0
scOpen	pos	703247	chr13:52129000-52130000	1	1	35908.1
scOpen	pos	703568	chr13:52450000-52451000	1	1	80216.2
scOpen	pos	703980	chr13:52862000-52863000	0	1	0
scOpen	pos	704086	chr13:52968000-52969000	0	0	0
scOpen	pos	704269	chr13:53151000-53152000	1	1	7605.23
scOpen	pos	704270	chr13:53152000-53153000	0	0	0
scOpen	pos	710509	chr13:59391000-59392000	1	1	12029.3
scOpen	pos	710510	chr13:59392000-59393000	1	1	11553.8
scOpen	pos	711514	chr13:60396000-60397000	1	1	50136.6
scOpen	pos	711515	chr13:60397000-60398000	1	1	35186.6
scOpen	pos	711591	chr13:60473000-60474000	1	1	13156.1
scOpen	pos	713476	chr13:62358000-62359000	0	0	0
scOpen	pos	713630	chr13:62512000-62513000	1	1	13836.1
scOpen	pos	720045	chr13:68927000-68928000	0	1	0
scOpen	pos	721457	chr13:70339000-70340000	0	1	0
scOpen	pos	721458	chr13:70340000-70341000	0	0	0
scOpen	pos	723339	chr13:72221000-72222000	1	1	22039.4
scOpen	pos	723373	chr13:72255000-72256000	0	1	0
scOpen	pos	723374	chr13:72256000-72257000	1	1	58342.4
scOpen	pos	725158	chr13:74040000-74041000	0	0	0
scOpen	pos	726337	chr13:75219000-75220000	0	1	0
scOpen	pos	726338	chr13:75220000-75221000	0	0	0
scOpen	pos	726475	chr13:75357000-75358000	0	1	0
scOpen	pos	726476	chr13:75358000-75359000	1	1	31064.5
scOpen	pos	726667	chr13:75549000-75550000	1	1	129361
scOpen	pos	726813	chr13:75695000-75696000	1	1	37969.3
scOpen	pos	726814	chr13:75696000-75697000	1	1	13977.1
scOpen	pos	726994	chr13:75876000-75877000	1	1	39877.2
scOpen	pos	728021	chr13:76903000-76904000	1	1	24752.4
scOpen	pos	728098	chr13:76980000-76981000	1	1	15285.2
scOpen	pos	728869	chr13:77751000-77752000	0	0	0
scOpen	pos	728870	chr13:77752000-77753000	0	0	0
scOpen	pos	729704	chr13:78586000-78587000	0	0	0
scOpen	pos	731460	chr13:80342000-80343000	1	1	17174.7
scOpen	pos	731461	chr13:80343000-80344000	1	1	18927.1
scOpen	pos	732097	chr13:80979000-80980000	0	1	0
scOpen	pos	733075	chr13:81957000-81958000	0	0	0
scOpen	pos	742466	chr13:91348000-91349000	1	1	32333.5
scOpen	pos	742467	chr13:91349000-91350000	1	1	45499.2
scOpen	pos	742765	chr13:91647000-91648000	1	1	11424.9
scOpen	pos	744346	chr13:93228000-93229000	1	1	45956.1
scOpen	pos	745738	chr13:94620000-94621000	1	1	14726.3
scOpen	pos	745792	chr13:94674000-94675000	0	0	0
scOpen	pos	745793	chr13:94675000-94676000	1	1	9637.13
scOpen	pos	746309	chr13:95191000-95192000	1	1	15623.7
scOpen	pos	746310	chr13:95192000-95193000	0	0	0
scOpen	pos	746498	chr13:95380000-95381000	0	1	0
scOpen	pos	746499	chr13:95381000-95382000	1	1	19489.6
scOpen	pos	746596	chr13:95478000-95479000	1	1	42460.5
scOpen	pos	746952	chr13:95834000-95835000	1	1	14776
scOpen	pos	748227	chr13:97109000-97110000	0	1	0
scOpen	pos	748228	chr13:97110000-97111000	1	1	22800.5
scOpen	pos	749563	chr13:98445000-98446000	1	1	17003.8
scOpen	pos	749584	chr13:98466000-98467000	0	1	0
scOpen	pos	749771	chr13:98653000-98654000	0	1	0
scOpen	pos	749958	chr13:98840000-98841000	1	1	13338.1
scOpen	pos	750294	chr13:99176000-99177000	1	1	21833.4
scOpen	pos	750554	chr13:99436000-99437000	0	1	0
scOpen	pos	750555	chr13:99437000-99438000	0	0	0
scOpen	pos	750560	chr13:99442000-99443000	0	0	0
scOpen	pos	750735	chr13:99617000-99618000	1	1	28913.1
scOpen	pos	750774	chr13:99656000-99657000	0	0	0
scOpen	pos	751034	chr13:99916000-99917000	1	1	17555.8
scOpen	pos	751706	chr13:100588000-100589000	1	1	15329.1
scOpen	pos	757654	chr13:106536000-106537000	1	1	15703.9
scOpen	pos	758036	chr13:106918000-106919000	0	0	0
scOpen	pos	758323	chr13:107205000-107206000	0	1	0
scOpen	pos	761226	chr13:110108000-110109000	0	1	0
scOpen	pos	761227	chr13:110109000-110110000	0	0	0
scOpen	pos	761234	chr13:110116000-110117000	0	1	0
scOpen	pos	761340	chr13:110222000-110223000	0	0	0
scOpen	pos	761573	chr13:110455000-110456000	1	1	14190.1
scOpen	pos	761574	chr13:110456000-110457000	0	0	0
scOpen	pos	761937	chr13:110819000-110820000	0	0	0
scOpen	pos	762341	chr13:111223000-111224000	0	1	0
scOpen	pos	762623	chr13:111505000-111506000	1	1	12544.7
scOpen	pos	763724	chr13:112606000-112607000	1	1	24854.4
scOpen	pos	763735	chr13:112617000-112618000	0	1	0
scOpen	pos	764049	chr13:112931000-112932000	1	1	53161.6
scOpen	pos	764060	chr13:112942000-112943000	1	1	14193.5
scOpen	pos	764061	chr13:112943000-112944000	1	1	12660.3
